name,model,type,price,year,distance,drive,transmission,engine,color,city,owners,isActive
Kia,Clarus,Седан,3400,2000,256.0,Передній,Ручна / Механіка,(133 к.с. / 98 кВт);Газ / Бензин,Білий металік,Івано-Франківськ,,true
Kia,Picanto,Хетчбек,3499,2005,111.0,,Ручна / Механіка,1.1 л (75 к.с. / 55 кВт);Бензин,Сірий,Коломия,,true
Kia,Rio,Седан,3500,2004,290.0,Передній,Ручна / Механіка,1.52 л;Бензин,Чорний,Бердянськ,5,true
Kia,Clarus,Седан,3500,1999,224.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Зелений,Миколаїв,1,true
Kia,Shuma,Хетчбек,3500,2002,200.0,,Ручна / Механіка,1.6 л (101 к.с. / 74 кВт);Бензин,Сірий,Одеса,4,true
Kia,Picanto,Хетчбек,3500,2004,175.0,Передній,Ручна / Механіка,1.1 л;Бензин,Зелений,Луцьк,,true
Kia,Sportage,Позашляховик / Кросовер,3500,1998,100.0,Повний,Ручна / Механіка,2 л;Бензин,Білий,Київ,1,true
Kia,Rio,Унiверсал,3500,2004,154.0,Передній,Ручна / Механіка,1.3 л;Бензин,Сірий металік,Тальне,,true
Kia,Pregio пасс.,"Легковий фургон (до 1,5т)",3500,2003,295.0,Задній,Ручна / Механіка,2.5 л;Дизель,Білий,Шишаки,,true
Kia,Magentis,Седан,3500,2006,179.0,Передній,Ручна / Механіка,Газ / Бензин,Сірий металік,Макіївка,,true
Kia,Shuma,Ліфтбек,3500,2003,292.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Синій,Київ,3,true
Kia,Pregio пасс.,"Легковий фургон (до 1,5т)",3550,2005,200.0,,Ручна / Механіка,2.5 л;Дизель,Синій металік,Одеса,,true
Kia,Rio,Унiверсал,3600,2003,369.0,Передній,Ручна / Механіка,1.3 л (81.6 к.с. / 60 кВт);Бензин,Зелений,Херсон,4,true
Kia,Rio,Унiверсал,3600,2005,200.0,Передній,Ручна / Механіка,1.3 л (82 к.с. / 60 кВт);Бензин,,Кривий Ріг,,true
Kia,Sephia,Седан,3600,2003,240.0,Передній,Ручна / Механіка,1.6 л (101 к.с. / 74 кВт);Бензин,Білий,Київ,2,true
Kia,Magentis,Седан,3700,2001,330.0,Передній,Ручна / Механіка,2 л (136 к.с. / 100 кВт);Газ / Бензин,Зелений,Харків,7,true
Kia,Picanto,Хетчбек,3700,2004,220.0,Передній,Ручна / Механіка,1.1 л;Газ / Бензин,Червоний,Буча,3,true
Kia,Picanto,Хетчбек,3700,2009,230.0,Передній,,1 л;Бензин,Білий,Збараж,,true
Kia,Shuma,Хетчбек,3700,2000,250.0,Передній,Ручна / Механіка,,Сірий,Одеса,3,true
Kia,Cerato,Хетчбек,3700,2006,270.0,Передній,Ручна / Механіка,2 л;Дизель,Синій металік,Луцьк,,true
Kia,Rio,Седан,3700,2002,312.0,Передній,Ручна / Механіка,1.3 л;Газ / Бензин,Червоний металік,Конотоп,3,true
Kia,Optima,Седан,3700,2004,200.0,Передній,Автомат,2.4 л;Газ / Бензин,Бежевий,Кропивницький (Кіровоград),6,true
Kia,Picanto,Хетчбек,3799,2005,120.0,Передній,Ручна / Механіка,1 л;Бензин,Синій,Харків,1,true
Kia,Cerato,Хетчбек,3800,2006,200.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Київ,3,true
Kia,Picanto,Хетчбек,3800,2004,145.0,Передній,Ручна / Механіка,1.1 л;Бензин,Сірий металік,Тернопіль,1,true
Kia,Rio,Хетчбек,3800,2003,280.0,Передній,Ручна / Механіка,1.4 л;Газ / Бензин,Сірий металік,Черкаси,4,true
Kia,Sportage,Позашляховик / Кросовер,3800,1998,252.0,,Автомат,1.98 л;Газ / Бензин,Зелений,Харків,,true
Kia,Picanto,Хетчбек,3800,2007,175.0,Передній,Ручна / Механіка,1.1 л;Дизель,Червоний,Київ,1,true
Kia,Cerato,Седан,3800,2006,220.0,,Ручна / Механіка,1.6 л;Бензин,Чорний,Золочів,2,true
Kia,Sephia,Седан,3800,2005,172.0,Передній,Ручна / Механіка,1.6 л;Бензин,Сірий,Дніпро (Дніпропетровськ),2,true
Kia,Carens,Мінівен,3800,2003,319.0,Передній,Автомат,1.8 л (126 к.с. / 93 кВт);Газ / Бензин,Сірий металік,Фастів,2,true
Kia,Pregio груз.,"Легковий фургон (до 1,5т)",3800,2005,180.0,Задній,Ручна / Механіка,2.7 л;Дизель,Синій,Буча,1,true
Kia,Rio,Седан,3850,2004,161.0,Передній,Автомат,1.5 л;Бензин,Сірий металік,Київ,,true
Kia,Pregio пасс.,"Легковий фургон (до 1,5т)",3890,2004,525.0,Задній,Ручна / Механіка,2.7 л;Дизель,Сірий,Харків,2,true
Kia,Rio,Хетчбек,3900,2008,280.0,,Ручна / Механіка,1.4 л;Газ / Бензин,Червоний,Київ,,true
Kia,Cerato,Седан,3900,2007,277.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Сірий металік,Одеса,,true
Kia,Magentis,Седан,3900,2002,350.0,Передній,Ручна / Механіка,2 л;Газ / Бензин,Зелений,Хмельницький,,true
Kia,Sportage,Позашляховик / Кросовер,3900,1998,230.0,Повний,Ручна / Механіка,2 л;Газ / Бензин,Сірий,Тернопіль,3,true
Kia,Pregio груз.,"Легковий фургон (до 1,5т)",3950,2003,270.0,Задній,Ручна / Механіка,2.5 л;Дизель,Сірий металік,Черкаси,1,true
Kia,Rio,Унiверсал,3950,2004,130.0,Передній,Ручна / Механіка,1.3 л;Бензин,Сірий,Кропивницький (Кіровоград),1,true
Kia,Shuma,Хетчбек,3990,2004,275.0,,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Мирноград (Димитров),1,true
Kia,Rio,Седан,3990,2004,190.0,,Ручна / Механіка,1.4 л;Бензин,Бежевий,Кременчук,,true
Kia,Sportage,Позашляховик / Кросовер,3999,1996,393.0,Повний,Ручна / Механіка,2 л (128 к.с. / 94 кВт);Газ / Бензин,Синій металік,Івано-Франківськ,,true
Kia,Picanto,Хетчбек,3999,2006,120.0,Передній,Ручна / Механіка,1 л;Бензин,Зелений металік,Київ,2,true
Kia,Pregio пасс.,"Легковий фургон (до 1,5т)",4000,1996,264.0,Задній,Ручна / Механіка,2 л;Дизель,Синій металік,Кременчук,,true
Kia,Cerato,Седан,4000,2007,201.0,Передній,Ручна / Механіка,1.6 л;Газ / Бензин,Сірий металік,Суми,2,true
